image path,green_players alive,green_ability_count,green_ult_points,green_ults,red_players_alive,red_ability_count,red_ult_points,red_ults,green_win
output/screenshots\1718766609.5468135.png,5,12,7,0,5,12,7,0,1
output/screenshots\1718766610.339137.png,5,12,7,0,5,12,7,0,1
output/screenshots\1718766611.0612223.png,5,13,7,0,5,13,7,0,1
output/screenshots\1718766611.785208.png,5,13,7,0,5,13,7,0,1
output/screenshots\1718766612.5392683.png,5,12,7,0,5,12,7,0,1
output/screenshots\1718766613.2931423.png,5,12,7,0,5,12,7,0,1
output/screenshots\1718766614.047471.png,5,12,7,0,5,12,7,0,1
output/screenshots\1718766614.7902083.png,5,12,7,0,5,12,7,0,1
output/screenshots\1718766615.5745568.png,5,12,7,0,6,12,7,0,1
output/screenshots\1718766616.329018.png,5,12,7,0,5,12,7,0,1
output/screenshots\1718766617.0513036.png,7,12,7,0,5,12,7,0,1
output/screenshots\1718766617.8046467.png,5,13,7,0,5,13,7,0,1
output/screenshots\1718766618.5890915.png,6,13,7,0,5,13,7,0,1
output/screenshots\1718766619.3546617.png,6,10,7,0,5,10,7,0,1
output/screenshots\1718766620.1156247.png,5,10,7,0,5,10,7,0,1
output/screenshots\1718766620.8939776.png,5,10,7,0,5,10,7,0,1
output/screenshots\1718766621.6655588.png,5,10,7,0,5,10,7,0,1
output/screenshots\1718766622.394722.png,5,10,8,0,5,10,8,0,1
output/screenshots\1718766623.1753893.png,5,11,8,0,6,11,8,0,1
output/screenshots\1718766623.9239764.png,5,10,8,0,6,10,8,0,1
output/screenshots\1718766624.7066858.png,9,9,8,0,4,9,8,0,1
output/screenshots\1718766625.4350407.png,6,9,9,0,4,9,9,0,1
output/screenshots\1718766626.1965992.png,4,9,8,0,4,9,8,0,1
output/screenshots\1718766627.0193908.png,3,6,7,0,3,6,7,0,1
output/screenshots\1718766627.7550218.png,3,5,7,0,3,5,7,0,1
output/screenshots\1718766628.4760947.png,3,6,7,0,3,6,7,0,1
output/screenshots\1718766629.2689734.png,3,6,8,0,2,6,8,0,1
output/screenshots\1718766630.0128214.png,3,6,8,0,2,6,8,0,1
output/screenshots\1718766630.775932.png,2,5,4,0,2,5,4,0,1
output/screenshots\1718766631.519115.png,2,5,4,0,2,5,4,0,1
output/screenshots\1718766632.2890527.png,2,6,4,0,8,6,4,0,1
output/screenshots\1718766633.0350566.png,3,5,4,0,2,5,4,0,1
output/screenshots\1718766633.7963564.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766634.5887244.png,2,5,4,0,2,5,4,0,1
output/screenshots\1718766635.3459513.png,2,5,4,0,2,5,4,0,1
output/screenshots\1718766636.157602.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766636.9083867.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766637.689147.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766638.4287698.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766639.2356205.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766639.9996748.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766640.7448926.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766641.5201223.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766642.2291074.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766642.9540126.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766643.7297146.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766644.4448283.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766645.1889572.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766645.9488108.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766646.6860905.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766647.4195688.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766648.221035.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766648.9308705.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766649.6843507.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766650.4356523.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766651.1931095.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766651.9309545.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766652.6342883.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766653.385592.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766654.1540766.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766654.949412.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766655.6610203.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766656.3870916.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766657.1351144.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766657.93883.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766658.726885.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766659.4713354.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766660.2246494.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766660.9921389.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766661.6899092.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766662.4343243.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766663.164715.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766663.9089653.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766664.684362.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766665.407956.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766666.2198882.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766666.9692583.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766667.7242177.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766668.4295976.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766669.1867685.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766669.9152372.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766670.661063.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766671.438222.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766672.2058215.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766672.9609625.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766673.7008.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766674.4898148.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766675.2539294.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766675.991035.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766676.7614305.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766677.4739683.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766678.2070003.png,2,4,4,0,2,4,4,0,1
output/screenshots\1718766678.923722.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766679.6628811.png,2,3,4,0,2,3,4,0,1
output/screenshots\1718766680.4045923.png,2,2,4,0,2,2,4,0,1
output/screenshots\1718766681.1457715.png,2,2,4,0,2,2,4,0,1
output/screenshots\1718766681.9008055.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766682.6244552.png,2,2,4,0,2,2,4,0,1
output/screenshots\1718766683.4097311.png,2,2,4,0,2,2,4,0,1
output/screenshots\1718766684.109824.png,2,2,4,0,2,2,4,0,1
output/screenshots\1718766684.8787236.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766685.6360717.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766686.411906.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766687.24235.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766687.951576.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766688.729194.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766689.4742937.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766690.2549222.png,2,1,4,0,2,1,4,0,1
output/screenshots\1718766691.0107048.png,2,0,4,0,2,0,4,0,1
output/screenshots\1718766691.7789211.png,2,0,4,0,2,0,4,0,1
output/screenshots\1718766692.5788338.png,2,0,4,0,2,0,4,0,1
output/screenshots\1718766693.3496797.png,2,0,4,0,2,0,4,0,1
output/screenshots\1718766694.0734193.png,2,1,5,0,2,1,5,0,1
output/screenshots\1718766694.8656447.png,2,1,5,0,2,1,5,0,1
output/screenshots\1718766695.5697515.png,2,1,5,0,2,1,5,0,1
output/screenshots\1718766696.3170729.png,2,0,5,0,2,0,5,0,1
output/screenshots\1718766697.0345428.png,2,1,5,0,2,1,5,0,1
output/screenshots\1718766697.8051429.png,1,1,4,0,2,1,4,0,1
output/screenshots\1718766698.560988.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766699.3380036.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766700.0907762.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766700.8885503.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766701.6668656.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766702.5071673.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766703.30513.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766704.0441215.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766704.7897666.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766705.4987895.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766706.2098675.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766706.9262443.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766707.6354482.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766708.3562253.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766709.1047125.png,1,0,4,0,2,0,4,0,1
output/screenshots\1718766709.8849132.png,0,0,0,0,2,0,0,0,1
output/screenshots\1718766710.674511.png,0,0,0,0,2,0,0,0,1
output/screenshots\1718766723.837548.png,5,16,17,0,5,16,17,0,0
output/screenshots\1718766724.4594934.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766725.077905.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766725.7984843.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766726.6030037.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766727.4283333.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766728.1858172.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766728.9196215.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766729.6738062.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766730.4059415.png,5,12,17,0,5,12,17,0,0
output/screenshots\1718766731.1583579.png,5,11,17,0,5,11,17,0,0
output/screenshots\1718766731.9386659.png,5,11,17,0,5,11,17,0,0
output/screenshots\1718766732.6686068.png,5,11,17,0,5,11,17,0,0
output/screenshots\1718766733.4198205.png,5,10,17,0,5,10,17,0,0
output/screenshots\1718766734.172987.png,5,11,18,0,5,11,18,0,0
output/screenshots\1718766734.8761585.png,5,11,18,0,5,11,18,0,0
output/screenshots\1718766735.554688.png,5,10,18,0,5,10,18,0,0
output/screenshots\1718766736.284323.png,5,10,18,0,5,10,18,0,0
output/screenshots\1718766737.0200415.png,5,10,18,0,5,10,18,0,0
output/screenshots\1718766737.77363.png,5,10,18,0,5,10,18,0,0
output/screenshots\1718766738.5198433.png,11,9,18,0,11,9,18,0,0
output/screenshots\1718766739.2730176.png,14,9,18,0,14,9,18,0,0
output/screenshots\1718766739.9734795.png,5,7,18,0,5,7,18,0,0
output/screenshots\1718766740.7585344.png,5,8,18,0,5,8,18,0,0
output/screenshots\1718766741.5056806.png,13,7,18,0,13,7,18,0,0
output/screenshots\1718766742.2567966.png,15,5,18,0,15,5,18,0,0
output/screenshots\1718766742.979286.png,5,7,18,0,5,7,18,0,0
output/screenshots\1718766743.684602.png,5,5,18,0,5,5,18,0,0
output/screenshots\1718766744.4549139.png,5,5,18,0,5,5,18,0,0
output/screenshots\1718766745.2088192.png,5,5,18,0,5,5,18,0,0
output/screenshots\1718766745.9721692.png,5,5,19,0,5,5,19,0,0
output/screenshots\1718766746.7790325.png,6,5,19,0,6,5,19,0,0
output/screenshots\1718766747.5026002.png,5,4,19,0,5,4,19,0,0
output/screenshots\1718766748.2692027.png,5,4,19,0,5,4,19,0,0
output/screenshots\1718766749.0621386.png,5,3,19,0,5,3,19,0,0
output/screenshots\1718766749.8610396.png,5,3,19,0,5,3,19,0,0
output/screenshots\1718766750.6620038.png,5,3,19,0,5,3,19,0,0
output/screenshots\1718766751.417318.png,6,3,19,0,6,3,19,0,0
output/screenshots\1718766752.1577365.png,5,3,19,0,5,3,19,0,0
output/screenshots\1718766752.8861794.png,6,3,19,0,6,3,19,0,0
output/screenshots\1718766753.6640167.png,5,3,19,0,5,3,19,0,0
output/screenshots\1718766754.4268095.png,5,3,19,0,5,3,19,0,0
output/screenshots\1718766755.1413074.png,5,3,19,0,5,3,19,0,0
output/screenshots\1718766755.8452556.png,4,3,14,0,4,3,14,0,0
output/screenshots\1718766756.5589185.png,4,3,14,0,4,3,14,0,0
output/screenshots\1718766757.2877393.png,4,3,14,0,4,3,14,0,0
output/screenshots\1718766758.0893042.png,3,3,7,0,3,3,7,0,0
output/screenshots\1718766758.9284055.png,3,3,7,0,3,3,7,0,0
output/screenshots\1718766759.7505283.png,6,3,8,0,6,3,8,0,0
output/screenshots\1718766760.5687218.png,3,3,8,0,3,3,8,0,0
output/screenshots\1718766761.3389668.png,3,3,8,0,3,3,8,0,0
output/screenshots\1718766762.1363697.png,2,3,5,0,2,3,5,0,0
output/screenshots\1718766762.851892.png,2,3,5,0,2,3,5,0,0
output/screenshots\1718766763.6198447.png,2,3,5,0,2,3,5,0,0
output/screenshots\1718766764.3296714.png,2,3,6,0,2,3,6,0,0
output/screenshots\1718766765.0906773.png,2,4,6,0,2,4,6,0,0
output/screenshots\1718766765.838536.png,2,4,6,0,2,4,6,0,0
output/screenshots\1718766766.5562549.png,2,4,6,0,2,4,6,0,0
output/screenshots\1718766767.2770102.png,2,4,6,0,2,4,6,0,0
output/screenshots\1718766768.058584.png,2,4,6,0,2,4,6,0,0
output/screenshots\1718766768.8040645.png,2,4,6,0,2,4,6,0,0
output/screenshots\1718766769.5507634.png,2,3,6,0,2,3,6,0,0
output/screenshots\1718766770.2905052.png,2,3,6,0,2,3,6,0,0
output/screenshots\1718766771.0363705.png,2,3,6,0,2,3,6,0,0
output/screenshots\1718766771.7909322.png,2,3,6,0,2,3,6,0,0
output/screenshots\1718766772.5519946.png,2,3,6,0,2,3,6,0,0
output/screenshots\1718766773.343935.png,2,2,6,0,2,2,6,0,0
output/screenshots\1718766774.244993.png,2,2,6,0,2,2,6,0,0
output/screenshots\1718766775.0308409.png,2,2,6,0,2,2,6,0,0
output/screenshots\1718766775.8710952.png,2,2,6,0,2,2,6,0,0
output/screenshots\1718766776.6606467.png,2,2,6,0,2,2,6,0,0
output/screenshots\1718766777.378504.png,2,2,7,0,2,2,7,0,0
output/screenshots\1718766778.150653.png,2,2,7,0,2,2,7,0,0
output/screenshots\1718766778.9048162.png,2,2,7,0,2,2,7,0,0
output/screenshots\1718766779.7051792.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766780.4582582.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766781.2027354.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766781.9513419.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766782.6903784.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766783.4315143.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766784.1760402.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766784.8941002.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766785.6558104.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766786.4040806.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766787.1650112.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766787.9493876.png,1,1,4,0,1,1,4,0,0
output/screenshots\1718766788.7549572.png,2,1,5,0,2,1,5,0,0
output/screenshots\1718766796.3946126.png,2,9,8,1,2,9,8,1,0
output/screenshots\1718766797.024139.png,2,9,8,1,2,9,8,1,0
output/screenshots\1718766797.6422672.png,2,9,9,1,2,9,9,1,0
output/screenshots\1718766798.3585675.png,5,17,20,1,5,17,20,1,0
output/screenshots\1718766799.1505752.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766799.9203193.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766800.7176323.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766801.5044296.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766802.2473395.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766802.9985807.png,5,17,20,1,5,17,20,1,0
output/screenshots\1718766803.7706642.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766804.5095654.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766805.2385588.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766805.9580944.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766806.7103417.png,7,16,20,1,7,16,20,1,0
output/screenshots\1718766807.4941485.png,6,16,20,1,6,16,20,1,0
output/screenshots\1718766808.2176225.png,7,17,20,1,7,17,20,1,0
output/screenshots\1718766808.9019308.png,5,17,20,1,5,17,20,1,0
output/screenshots\1718766809.6344163.png,5,17,20,1,5,17,20,1,0
output/screenshots\1718766810.3742516.png,5,16,20,1,5,16,20,1,0
output/screenshots\1718766811.0743222.png,5,14,20,1,5,14,20,1,0
output/screenshots\1718766811.8043826.png,5,15,20,1,5,15,20,1,0
output/screenshots\1718766812.5500562.png,5,14,20,1,5,14,20,1,0
output/screenshots\1718766813.3233654.png,5,12,20,1,5,12,20,1,0
output/screenshots\1718766814.100575.png,5,12,20,1,5,12,20,1,0
output/screenshots\1718766814.8538322.png,5,12,20,1,5,12,20,1,0
output/screenshots\1718766815.6263776.png,5,12,20,1,5,12,20,1,0
output/screenshots\1718766816.3540657.png,5,12,20,1,5,12,20,1,0
output/screenshots\1718766817.06255.png,5,11,20,1,5,11,20,1,0
output/screenshots\1718766817.8263118.png,5,12,20,1,5,12,20,1,0
output/screenshots\1718766818.5731542.png,5,12,20,1,5,12,20,1,0
output/screenshots\1718766819.3049893.png,5,10,20,1,5,10,20,1,0
output/screenshots\1718766820.0733757.png,5,9,20,1,5,9,20,1,0
output/screenshots\1718766820.8046045.png,6,8,20,1,6,8,20,1,0
output/screenshots\1718766821.5581028.png,7,8,20,1,7,8,20,1,0
output/screenshots\1718766822.3193893.png,4,5,20,0,4,5,20,0,0
output/screenshots\1718766823.1190007.png,4,4,20,0,4,4,20,0,0
output/screenshots\1718766823.884093.png,4,4,20,0,4,4,20,0,0
output/screenshots\1718766824.6148276.png,4,4,20,0,4,4,20,0,0
output/screenshots\1718766825.371854.png,4,4,20,0,4,4,20,0,0
output/screenshots\1718766826.110284.png,4,4,21,0,4,4,21,0,0
output/screenshots\1718766826.855171.png,4,4,21,0,4,4,21,0,0
output/screenshots\1718766827.6547709.png,4,4,22,0,4,4,22,0,0
output/screenshots\1718766828.4334369.png,4,4,22,0,4,4,22,0,0
output/screenshots\1718766829.1788332.png,4,4,22,0,4,4,22,0,0
output/screenshots\1718766829.9352136.png,4,3,22,0,4,3,22,0,0
output/screenshots\1718766830.713887.png,4,3,22,0,4,3,22,0,0
output/screenshots\1718766831.425385.png,4,3,22,0,4,3,22,0,0
output/screenshots\1718766832.1671715.png,4,3,22,0,4,3,22,0,0
output/screenshots\1718766832.890547.png,4,3,22,0,4,3,22,0,0
output/screenshots\1718766833.7075622.png,4,4,22,0,4,4,22,0,0
output/screenshots\1718766834.473468.png,4,4,22,0,4,4,22,0,0
output/screenshots\1718766835.2730157.png,4,4,22,0,4,4,22,0,0
output/screenshots\1718766836.14995.png,4,3,15,1,4,3,15,1,0
output/screenshots\1718766836.9263692.png,4,3,15,1,4,3,15,1,0
output/screenshots\1718766837.6934187.png,4,3,16,1,4,3,16,1,0
output/screenshots\1718766838.5069792.png,4,3,16,1,4,3,16,1,0
output/screenshots\1718766839.2527936.png,4,3,16,1,4,3,16,1,0
output/screenshots\1718766839.9968462.png,4,3,16,1,4,3,16,1,0
output/screenshots\1718766840.7782013.png,4,3,16,0,4,3,16,0,0
output/screenshots\1718766841.5161233.png,4,3,16,0,4,3,16,0,0
output/screenshots\1718766842.27584.png,4,3,16,0,4,3,16,0,0
output/screenshots\1718766842.9763794.png,4,3,16,0,4,3,16,0,0
output/screenshots\1718766843.7430346.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766844.4739141.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766845.1891165.png,4,3,16,0,4,3,16,0,0
output/screenshots\1718766845.9515376.png,4,3,16,0,4,3,16,0,0
output/screenshots\1718766846.7018707.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766847.4907808.png,4,3,16,0,4,3,16,0,0
output/screenshots\1718766848.2146175.png,5,3,16,0,5,3,16,0,0
output/screenshots\1718766848.9551432.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766849.726186.png,4,5,16,1,4,5,16,1,0
output/screenshots\1718766850.438311.png,5,4,16,0,5,4,16,0,0
output/screenshots\1718766851.204691.png,5,4,16,0,5,4,16,0,0
output/screenshots\1718766851.9790523.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766852.8706172.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766853.718949.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766854.5101495.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766855.2667725.png,5,5,16,0,5,5,16,0,0
output/screenshots\1718766856.014509.png,4,4,17,0,4,4,17,0,0
output/screenshots\1718766856.7991.png,4,4,17,0,4,4,17,0,0
output/screenshots\1718766857.5835857.png,4,4,16,0,4,4,16,0,0
output/screenshots\1718766858.3041248.png,4,4,17,0,4,4,17,0,0
output/screenshots\1718766859.0885098.png,3,3,17,0,3,3,17,0,0
output/screenshots\1718766859.8900752.png,2,3,12,0,2,3,12,0,0
output/screenshots\1718766860.6339352.png,2,3,12,0,2,3,12,0,0
output/screenshots\1718766861.3686416.png,2,4,12,0,2,4,12,0,0
output/screenshots\1718766862.1036096.png,2,4,12,0,2,4,12,0,0
output/screenshots\1718766862.884566.png,2,4,12,0,2,4,12,0,0
output/screenshots\1718766863.612943.png,2,3,7,1,2,3,7,1,0
output/screenshots\1718766864.332049.png,2,4,7,1,2,4,7,1,0
output/screenshots\1718766865.0930343.png,4,3,7,1,4,3,7,1,0
output/screenshots\1718766881.8478851.png,5,18,14,2,5,18,14,2,1
output/screenshots\1718766882.5209157.png,5,17,14,2,5,17,14,2,1
output/screenshots\1718766883.1474304.png,5,17,14,2,5,17,14,2,1
output/screenshots\1718766883.9000714.png,5,17,14,2,5,17,14,2,1
output/screenshots\1718766884.6719058.png,7,17,14,2,6,17,14,2,1
output/screenshots\1718766885.4291487.png,5,17,14,2,5,17,14,2,1
output/screenshots\1718766886.2416286.png,5,18,14,2,5,18,14,2,1
output/screenshots\1718766887.0502288.png,5,18,14,2,5,18,14,2,1
output/screenshots\1718766887.8254948.png,5,18,14,2,5,18,14,2,1
output/screenshots\1718766888.5713775.png,5,17,14,2,5,17,14,2,1
output/screenshots\1718766889.3191545.png,5,17,14,2,5,17,14,2,1
output/screenshots\1718766890.0380201.png,5,17,14,2,5,17,14,2,1
output/screenshots\1718766890.8003042.png,5,17,14,2,5,17,14,2,1
output/screenshots\1718766891.520067.png,5,16,14,2,5,16,14,2,1
output/screenshots\1718766892.3031552.png,5,17,14,1,5,17,14,1,1
output/screenshots\1718766893.127841.png,5,16,14,2,5,16,14,2,1
output/screenshots\1718766894.0406961.png,5,16,14,2,5,16,14,2,1
output/screenshots\1718766894.8757489.png,5,16,14,2,5,16,14,2,1
output/screenshots\1718766895.678085.png,6,16,14,2,5,16,14,2,1
output/screenshots\1718766896.4583054.png,5,15,14,2,5,15,14,2,1
output/screenshots\1718766897.2036157.png,5,15,14,2,5,15,14,2,1
output/screenshots\1718766898.0034742.png,5,16,14,2,5,16,14,2,1
output/screenshots\1718766898.8055408.png,5,14,14,2,5,14,14,2,1
output/screenshots\1718766899.5350914.png,5,15,14,2,5,15,14,2,1
output/screenshots\1718766900.2781172.png,5,15,14,2,5,15,14,2,1
output/screenshots\1718766901.0723379.png,5,15,13,3,5,15,13,3,1
output/screenshots\1718766901.8201332.png,7,12,14,2,5,12,14,2,1
output/screenshots\1718766902.5736415.png,5,12,14,2,5,12,14,2,1
output/screenshots\1718766903.3517778.png,5,12,8,3,5,12,8,3,1
output/screenshots\1718766904.1246822.png,5,12,8,3,5,12,8,3,1
output/screenshots\1718766904.873998.png,5,11,8,3,5,11,8,3,1
output/screenshots\1718766905.6440136.png,5,12,8,2,5,12,8,2,1
output/screenshots\1718766906.376048.png,5,11,8,1,5,11,8,1,1
output/screenshots\1718766907.1599882.png,5,12,8,1,5,12,8,1,1
output/screenshots\1718766907.9231846.png,5,11,8,1,5,11,8,1,1
output/screenshots\1718766908.615257.png,5,10,8,0,5,10,8,0,1
output/screenshots\1718766909.3900726.png,5,10,8,0,5,10,8,0,1
output/screenshots\1718766910.1247587.png,5,10,8,0,5,10,8,0,1
output/screenshots\1718766910.8485765.png,5,10,8,0,5,10,8,0,1
output/screenshots\1718766911.592622.png,5,9,8,0,4,9,8,0,1
output/screenshots\1718766912.3173625.png,5,9,8,0,4,9,8,0,1
output/screenshots\1718766913.019426.png,5,9,8,0,4,9,8,0,1
output/screenshots\1718766913.737963.png,5,8,8,0,4,8,8,0,1
output/screenshots\1718766914.4580734.png,5,6,8,0,4,6,8,0,1
output/screenshots\1718766915.2076793.png,5,6,8,0,9,6,8,0,1
output/screenshots\1718766915.9489012.png,5,7,8,0,3,7,8,0,1
output/screenshots\1718766916.7499213.png,5,6,9,0,3,6,9,0,1
output/screenshots\1718766917.4580972.png,4,4,8,0,3,4,8,0,1
output/screenshots\1718766918.2068863.png,4,3,8,0,3,3,8,0,1
output/screenshots\1718766918.9238558.png,4,3,8,0,3,3,8,0,1
output/screenshots\1718766919.670251.png,2,1,7,0,4,1,7,0,1
output/screenshots\1718766920.404215.png,2,2,7,0,3,2,7,0,1
output/screenshots\1718766921.1040297.png,2,2,7,0,3,2,7,0,1
output/screenshots\1718766921.8302479.png,2,1,7,0,3,1,7,0,1
output/screenshots\1718766922.5500045.png,2,1,7,0,3,1,7,0,1
output/screenshots\1718766923.3041112.png,2,1,7,0,3,1,7,0,1
output/screenshots\1718766924.0579543.png,1,0,0,0,3,0,0,0,1
output/screenshots\1718766924.7836437.png,1,0,0,0,3,0,0,0,1
output/screenshots\1718766925.5427952.png,1,0,0,0,3,0,0,0,1
output/screenshots\1718766926.28475.png,1,0,0,0,3,0,0,0,1
output/screenshots\1718766927.0435104.png,1,0,0,0,3,0,0,0,1
output/screenshots\1718766927.814167.png,1,0,0,0,3,0,0,0,1
output/screenshots\1718766928.5432317.png,0,0,0,0,3,0,0,0,1
output/screenshots\1718766929.278247.png,0,0,0,0,3,0,0,0,1
output/screenshots\1718766937.116977.png,2,6,10,0,2,6,10,0,1
output/screenshots\1718766937.7400978.png,5,13,14,0,5,13,14,0,1
output/screenshots\1718766938.348376.png,5,14,14,0,5,14,14,0,1
output/screenshots\1718766939.069642.png,5,13,14,0,5,13,14,0,1
output/screenshots\1718766939.7679565.png,6,13,14,0,5,13,14,0,1
output/screenshots\1718766940.535583.png,5,13,14,0,5,13,14,0,1
output/screenshots\1718766941.2735069.png,4,12,13,0,4,12,13,0,1
output/screenshots\1718766942.0204859.png,4,11,13,0,4,11,13,0,1
output/screenshots\1718766942.787956.png,4,11,13,0,4,11,13,0,1
output/screenshots\1718766943.534879.png,4,11,13,0,4,11,13,0,1
output/screenshots\1718766944.2897627.png,4,11,13,0,4,11,13,0,1
